sku,upc,name,brand,category,subcategory,size,price,list_price,discount_percentage,currency,available,stock_quantity,image_url,product_url,store,description,unit_price,rating,reviews_count,scraped_at,last_updated
MX1001754,750654956659,San Rafael Tocino 180g,San Rafael,Carnes y Embutidos,Tocino,180g,71.72,86.61,17.2,MXN,True,185,https://cdn.grocery-store.mx/products/1001754.jpg,https://www.comercialmexicana.com.mx/producto/1001754,Chedraui,San Rafael Tocino 180g - Producto de alta calidad para tu hogar,71.72,3.6,251,2025-11-18T16:20:48.480812,2025-11-18T16:20:48.480813
MX1001755,750868408162,Head & Shoulders Shampoo 400ml,Head & Shoulders,Higiene Personal,Shampoo,400ml,51.55,51.55,0,MXN,True,0,https://cdn.grocery-store.mx/products/1001755.jpg,https://www.walmart.com.mx/producto/1001755,Bodega Aurrera,Head & Shoulders Shampoo 400ml - Producto de alta calidad para tu hogar,51.55,4.4,304,2025-11-18T16:20:48.480833,2025-11-18T16:20:48.480834
MX1001756,750887032241,Gamesa Papas Fritas Naturales 170g,Gamesa,Botanas y Snacks,Papas Fritas Naturales,170g,34.24,37.64,9.0,MXN,True,0,https://cdn.grocery-store.mx/products/1001756.jpg,https://www.comercialmexicana.com.mx/producto/1001756,Bodega Aurrera,Gamesa Papas Fritas Naturales 170g - Producto de alta calidad para tu hogar,34.24,4.9,59,2025-11-18T16:20:48.480849,2025-11-18T16:20:48.480850
MX1001757,750117785992,Lala Yogurt Bebible 240ml,Lala,Lácteos,Yogurt Bebible,240ml,16.77,19.37,13.4,MXN,True,451,https://cdn.grocery-store.mx/products/1001757.jpg,https://www.heb.com.mx/producto/1001757,Comercial Mexicana,Lala Yogurt Bebible 240ml - Producto de alta calidad para tu hogar,16.77,4.5,41,2025-11-18T16:20:48.480878,2025-11-18T16:20:48.480881
MX1001758,750915320711,FUD Pechuga de Pavo 250g,FUD,Carnes y Embutidos,Pechuga de Pavo,250g,81.11,81.11,0,MXN,True,236,https://cdn.grocery-store.mx/products/1001758.jpg,https://www.comercialmexicana.com.mx/producto/1001758,Comercial Mexicana,FUD Pechuga de Pavo 250g - Producto de alta calidad para tu hogar,81.11,4.8,244,2025-11-18T16:20:48.480894,2025-11-18T16:20:48.480895
MX1001759,750413176586,Ajax Limpiador de Pisos 1L,Ajax,Limpieza,Limpiador de Pisos,1L,35.1,35.1,0,MXN,True,148,https://cdn.grocery-store.mx/products/1001759.jpg,https://www.walmart.com.mx/producto/1001759,Chedraui,Ajax Limpiador de Pisos 1L - Producto de alta calidad para tu hogar,35.1,4.7,398,2025-11-18T16:20:48.480908,2025-11-18T16:20:48.480909
MX1001760,750272079770,Salvo Detergente en Polvo 1kg,Salvo,Limpieza,Detergente en Polvo,1kg,67.52,67.52,0,MXN,True,426,https://cdn.grocery-store.mx/products/1001760.jpg,https://www.soriana.com.mx/producto/1001760,Comercial Mexicana,Salvo Detergente en Polvo 1kg - Producto de alta calidad para tu hogar,67.52,4.0,497,2025-11-18T16:20:48.480924,2025-11-18T16:20:48.480925
MX1001761,750326764203,San Rafael Salchicha de Pavo 500g,San Rafael,Carnes y Embutidos,Salchicha de Pavo,500g,60.48,60.48,0,MXN,True,432,https://cdn.grocery-store.mx/products/1001761.jpg,https://www.lacomer.com.mx/producto/1001761,Bodega Aurrera,San Rafael Salchicha de Pavo 500g - Producto de alta calidad para tu hogar,60.48,4.5,58,2025-11-18T16:20:48.480938,2025-11-18T16:20:48.480939
MX1001762,750643917498,Cloralex Detergente en Polvo 1kg,Cloralex,Limpieza,Detergente en Polvo,1kg,45.66,54.11,15.6,MXN,False,234,https://cdn.grocery-store.mx/products/1001762.jpg,https://www.lacomer.com.mx/producto/1001762,La Comer,Cloralex Detergente en Polvo 1kg - Producto de alta calidad para tu hogar,45.66,3.6,68,2025-11-18T16:20:48.480952,2025-11-18T16:20:48.480954
MX1001763,750448928717,Delimex Papas a la Francesa 1kg,Delimex,Congelados,Papas a la Francesa,1kg,62.97,62.97,0,MXN,True,222,https://cdn.grocery-store.mx/products/1001763.jpg,https://www.soriana.com.mx/producto/1001763,Comercial Mexicana,Delimex Papas a la Francesa 1kg - Producto de alta calidad para tu hogar,62.97,4.9,287,2025-11-18T16:20:48.480966,2025-11-18T16:20:48.480967
MX1001764,750427035786,San Rafael Salami 200g,San Rafael,Carnes y Embutidos,Salami,200g,63.13,67.74,6.8,MXN,False,0,https://cdn.grocery-store.mx/products/1001764.jpg,https://www.soriana.com.mx/producto/1001764,Comercial Mexicana,San Rafael Salami 200g - Producto de alta calidad para tu hogar,63.13,4.2,44,2025-11-18T16:20:48.480979,2025-11-18T16:20:48.480981
MX1001765,750199775293,Danone Mantequilla 90g,Danone,Lácteos,Mantequilla,90g,26.31,26.31,0,MXN,True,319,https://cdn.grocery-store.mx/products/1001765.jpg,https://www.bodegaaurrera.com.mx/producto/1001765,La Comer,Danone Mantequilla 90g - Producto de alta calidad para tu hogar,26.31,4.8,327,2025-11-18T16:20:48.480992,2025-11-18T16:20:48.480994
MX1001766,750551180290,Del Fuerte Harina de Maíz 1kg,Del Fuerte,Despensa,Harina de Maíz,1kg,22.9,22.9,0,MXN,True,494,https://cdn.grocery-store.mx/products/1001766.jpg,https://www.walmart.com.mx/producto/1001766,Walmart,Del Fuerte Harina de Maíz 1kg - Producto de alta calidad para tu hogar,22.9,3.7,428,2025-11-18T16:20:48.481004,2025-11-18T16:20:48.481005
MX1001767,750361190183,Aurrera Pollo Empanizado 450g,Aurrera,Congelados,Pollo Empanizado,450g,98.35,108.68,9.5,MXN,True,0,https://cdn.grocery-store.mx/products/1001767.jpg,https://www.comercialmexicana.com.mx/producto/1001767,HEB,Aurrera Pollo Empanizado 450g - Producto de alta calidad para tu hogar,98.35,4.2,483,2025-11-18T16:20:48.481018,2025-11-18T16:20:48.481019
MX1001768,750222083531,Ricolino Paletas de Caramelo 30g,Ricolino,Botanas y Snacks,Paletas de Caramelo,30g,8.32,10.92,23.8,MXN,True,18,https://cdn.grocery-store.mx/products/1001768.jpg,https://www.heb.com.mx/producto/1001768,La Comer,Ricolino Paletas de Caramelo 30g - Producto de alta calidad para tu hogar,8.32,4.3,108,2025-11-18T16:20:48.481032,2025-11-18T16:20:48.481034
MX1001769,750244406339,Gillette Papel Higiénico 4 rollos,Gillette,Higiene Personal,Papel Higiénico,4 rollos,39.69,39.69,0,MXN,False,111,https://cdn.grocery-store.mx/products/1001769.jpg,https://www.comercialmexicana.com.mx/producto/1001769,Walmart,Gillette Papel Higiénico 4 rollos - Producto de alta calidad para tu hogar,39.69,4.0,287,2025-11-18T16:20:48.481045,2025-11-18T16:20:48.481047
MX1001770,750433079189,Bonafont Jugo de Mango 1L,Bonafont,Bebidas,Jugo de Mango,1L,35.58,35.58,0,MXN,True,91,https://cdn.grocery-store.mx/products/1001770.jpg,https://www.chedraui.com.mx/producto/1001770,HEB,Bonafont Jugo de Mango 1L - Producto de alta calidad para tu hogar,35.58,4.4,142,2025-11-18T16:20:48.481058,2025-11-18T16:20:48.481059
MX1001771,750142334827,Carlos V Chocolate 40g,Carlos V,Botanas y Snacks,Chocolate,40g,12.54,12.54,0,MXN,True,210,https://cdn.grocery-store.mx/products/1001771.jpg,https://www.walmart.com.mx/producto/1001771,Soriana,Carlos V Chocolate 40g - Producto de alta calidad para tu hogar,12.54,3.5,182,2025-11-18T16:20:48.481071,2025-11-18T16:20:48.481072
MX1001772,750592364351,Zucaritas Hojuelas de Avena 400g,Zucaritas,Cereales,Hojuelas de Avena,400g,51.06,51.06,0,MXN,True,0,https://cdn.grocery-store.mx/products/1001772.jpg,https://www.lacomer.com.mx/producto/1001772,Bodega Aurrera,Zucaritas Hojuelas de Avena 400g - Producto de alta calidad para tu hogar,51.06,4.3,494,2025-11-18T16:20:48.481084,2025-11-18T16:20:48.481085
MX1001773,750241613023,McCormick Harina de Trigo 1kg,McCormick,Despensa,Harina de Trigo,1kg,23.52,23.52,0,MXN,True,406,https://cdn.grocery-store.mx/products/1001773.jpg,https://www.heb.com.mx/producto/1001773,Comercial Mexicana,McCormick Harina de Trigo 1kg - Producto de alta calidad para tu hogar,23.52,4.4,335,2025-11-18T16:20:48.481103,2025-11-18T16:20:48.481105
MX1001774,750731137184,Totis Papas Fritas con Chile 62g,Totis,Botanas y Snacks,Papas Fritas con Chile,62g,21.21,21.21,0,MXN,True,353,https://cdn.grocery-store.mx/products/1001774.jpg,https://www.lacomer.com.mx/producto/1001774,Walmart,Totis Papas Fritas con Chile 62g - Producto de alta calidad para tu hogar,21.21,4.8,2,2025-11-18T16:20:48.481117,2025-11-18T16:20:48.481118
MX1001775,750536963057,Barilla Atún en Agua 140g,Barilla,Despensa,Atún en Agua,140g,17.86,19.65,9.1,MXN,True,474,https://cdn.grocery-store.mx/products/1001775.jpg,https://www.lacomer.com.mx/producto/1001775,Bodega Aurrera,Barilla Atún en Agua 140g - Producto de alta calidad para tu hogar,17.86,4.2,233,2025-11-18T16:20:48.481137,2025-11-18T16:20:48.481139
MX1001776,750907010964,Barilla Harina de Maíz 1kg,Barilla,Despensa,Harina de Maíz,1kg,23.99,27.45,12.6,MXN,True,199,https://cdn.grocery-store.mx/products/1001776.jpg,https://www.chedraui.com.mx/producto/1001776,Chedraui,Barilla Harina de Maíz 1kg - Producto de alta calidad para tu hogar,23.99,3.5,467,2025-11-18T16:20:48.481152,2025-11-18T16:20:48.481154
MX1001777,750708814478,McCormick Pollo Empanizado 450g,McCormick,Congelados,Pollo Empanizado,450g,119.63,132.27,9.6,MXN,True,14,https://cdn.grocery-store.mx/products/1001777.jpg,https://www.bodegaaurrera.com.mx/producto/1001777,La Comer,McCormick Pollo Empanizado 450g - Producto de alta calidad para tu hogar,119.63,4.1,366,2025-11-18T16:20:48.481171,2025-11-18T16:20:48.481172
MX1001778,750404406843,Ace Detergente en Polvo 1kg,Ace,Limpieza,Detergente en Polvo,1kg,55.16,55.16,0,MXN,True,295,https://cdn.grocery-store.mx/products/1001778.jpg,https://www.bodegaaurrera.com.mx/producto/1001778,Bodega Aurrera,Ace Detergente en Polvo 1kg - Producto de alta calidad para tu hogar,55.16,3.9,449,2025-11-18T16:20:48.481185,2025-11-18T16:20:48.481186
MX1001779,750694566715,Nivea Jabón de Tocador 3pk x 90g,Nivea,Higiene Personal,Jabón de Tocador,3pk x 90g,51.55,51.55,0,MXN,True,227,https://cdn.grocery-store.mx/products/1001779.jpg,https://www.walmart.com.mx/producto/1001779,Bodega Aurrera,Nivea Jabón de Tocador 3pk x 90g - Producto de alta calidad para tu hogar,51.55,4.6,355,2025-11-18T16:20:48.481204,2025-11-18T16:20:48.481205
MX1001780,750809378832,Santa Clara Leche Deslactosada 1L,Santa Clara,Lácteos,Leche Deslactosada,1L,31.76,31.76,0,MXN,True,163,https://cdn.grocery-store.mx/products/1001780.jpg,https://www.lacomer.com.mx/producto/1001780,HEB,Santa Clara Leche Deslactosada 1L - Producto de alta calidad para tu hogar,31.76,4.5,87,2025-11-18T16:20:48.481218,2025-11-18T16:20:48.481219
MX1001781,750897926399,Oroweat Panqué 250g,Oroweat,Panadería,Panqué,250g,38.57,38.57,0,MXN,True,390,https://cdn.grocery-store.mx/products/1001781.jpg,https://www.lacomer.com.mx/producto/1001781,Soriana,Oroweat Panqué 250g - Producto de alta calidad para tu hogar,38.57,4.8,256,2025-11-18T16:20:48.481226,2025-11-18T16:20:48.481227
MX1001782,750427941953,All-Bran Cereal con Miel 350g,All-Bran,Cereales,Cereal con Miel,350g,82.67,88.88,7.0,MXN,True,460,https://cdn.grocery-store.mx/products/1001782.jpg,https://www.heb.com.mx/producto/1001782,Bodega Aurrera,All-Bran Cereal con Miel 350g - Producto de alta calidad para tu hogar,82.67,4.5,191,2025-11-18T16:20:48.481235,2025-11-18T16:20:48.481236
MX1001783,750168295448,Aurrera Papas a la Francesa 1kg,Aurrera,Congelados,Papas a la Francesa,1kg,68.07,68.07,0,MXN,True,156,https://cdn.grocery-store.mx/products/1001783.jpg,https://www.chedraui.com.mx/producto/1001783,Comercial Mexicana,Aurrera Papas a la Francesa 1kg - Producto de alta calidad para tu hogar,68.07,4.0,229,2025-11-18T16:20:48.481244,2025-11-18T16:20:48.481244
MX1001784,750710512713,Coca-Cola Té Verde 1L,Coca-Cola,Bebidas,Té Verde,1L,29.54,29.54,0,MXN,True,188,https://cdn.grocery-store.mx/products/1001784.jpg,https://www.walmart.com.mx/producto/1001784,Soriana,Coca-Cola Té Verde 1L - Producto de alta calidad para tu hogar,29.54,5.0,149,2025-11-18T16:20:48.481252,2025-11-18T16:20:48.481252
MX1001785,750304106268,Electrolit Refresco Cola 2L,Electrolit,Bebidas,Refresco Cola,2L,34.62,34.62,0,MXN,True,0,https://cdn.grocery-store.mx/products/1001785.jpg,https://www.heb.com.mx/producto/1001785,Chedraui,Electrolit Refresco Cola 2L - Producto de alta calidad para tu hogar,34.62,3.8,444,2025-11-18T16:20:48.481259,2025-11-18T16:20:48.481260
MX1001786,750454626600,Sangría Señorial Refresco Cola 2L,Sangría Señorial,Bebidas,Refresco Cola,2L,39.65,39.65,0,MXN,True,312,https://cdn.grocery-store.mx/products/1001786.jpg,https://www.bodegaaurrera.com.mx/producto/1001786,La Comer,Sangría Señorial Refresco Cola 2L - Producto de alta calidad para tu hogar,39.65,4.9,280,2025-11-18T16:20:48.481267,2025-11-18T16:20:48.481267
MX1001787,750968570786,McCormick Papas a la Francesa 1kg,McCormick,Congelados,Papas a la Francesa,1kg,62.39,62.39,0,MXN,False,266,https://cdn.grocery-store.mx/products/1001787.jpg,https://www.lacomer.com.mx/producto/1001787,HEB,McCormick Papas a la Francesa 1kg - Producto de alta calidad para tu hogar,62.39,4.3,116,2025-11-18T16:20:48.481274,2025-11-18T16:20:48.481275
MX1001788,750962915340,Peñafiel Refresco Cola 2L,Peñafiel,Bebidas,Refresco Cola,2L,41.66,41.66,0,MXN,True,16,https://cdn.grocery-store.mx/products/1001788.jpg,https://www.heb.com.mx/producto/1001788,Comercial Mexicana,Peñafiel Refresco Cola 2L - Producto de alta calidad para tu hogar,41.66,4.8,233,2025-11-18T16:20:48.481281,2025-11-18T16:20:48.481282
MX1001789,750880356914,FUD Salchicha de Pavo 500g,FUD,Carnes y Embutidos,Salchicha de Pavo,500g,55.38,72.96,24.1,MXN,True,362,https://cdn.grocery-store.mx/products/1001789.jpg,https://www.walmart.com.mx/producto/1001789,Bodega Aurrera,FUD Salchicha de Pavo 500g - Producto de alta calidad para tu hogar,55.38,4.0,128,2025-11-18T16:20:48.481293,2025-11-18T16:20:48.481293
MX1001790,750153327616,Yoplait Mantequilla 90g,Yoplait,Lácteos,Mantequilla,90g,22.86,22.86,0,MXN,True,318,https://cdn.grocery-store.mx/products/1001790.jpg,https://www.heb.com.mx/producto/1001790,Chedraui,Yoplait Mantequilla 90g - Producto de alta calidad para tu hogar,22.86,4.0,393,2025-11-18T16:20:48.481303,2025-11-18T16:20:48.481304
MX1001791,750801798338,Ariel Limpiador Multiusos Limón 1L,Ariel,Limpieza,Limpiador Multiusos Limón,1L,38.01,38.01,0,MXN,True,341,https://cdn.grocery-store.mx/products/1001791.jpg,https://www.bodegaaurrera.com.mx/producto/1001791,HEB,Ariel Limpiador Multiusos Limón 1L - Producto de alta calidad para tu hogar,38.01,4.1,272,2025-11-18T16:20:48.481311,2025-11-18T16:20:48.481311
MX1001792,750323300577,Nestlé Hojuelas de Avena 400g,Nestlé,Cereales,Hojuelas de Avena,400g,51.66,51.66,0,MXN,True,374,https://cdn.grocery-store.mx/products/1001792.jpg,https://www.soriana.com.mx/producto/1001792,Chedraui,Nestlé Hojuelas de Avena 400g - Producto de alta calidad para tu hogar,51.66,3.9,79,2025-11-18T16:20:48.481318,2025-11-18T16:20:48.481319
MX1001793,750905670210,Lala Leche Deslactosada 1L,Lala,Lácteos,Leche Deslactosada,1L,30.43,30.43,0,MXN,True,385,https://cdn.grocery-store.mx/products/1001793.jpg,https://www.walmart.com.mx/producto/1001793,Chedraui,Lala Leche Deslactosada 1L - Producto de alta calidad para tu hogar,30.43,3.9,140,2025-11-18T16:20:48.481326,2025-11-18T16:20:48.481326
MX1001794,750345154776,Gamesa Papas Fritas Naturales 45g,Gamesa,Botanas y Snacks,Papas Fritas Naturales,45g,13.4,14.69,8.8,MXN,True,362,https://cdn.grocery-store.mx/products/1001794.jpg,https://www.chedraui.com.mx/producto/1001794,Comercial Mexicana,Gamesa Papas Fritas Naturales 45g - Producto de alta calidad para tu hogar,13.4,4.7,351,2025-11-18T16:20:48.481334,2025-11-18T16:20:48.481335
MX1001795,750956069791,Sabritas Papas Fritas Naturales 170g,Sabritas,Botanas y Snacks,Papas Fritas Naturales,170g,41.61,41.61,0,MXN,True,433,https://cdn.grocery-store.mx/products/1001795.jpg,https://www.soriana.com.mx/producto/1001795,HEB,Sabritas Papas Fritas Naturales 170g - Producto de alta calidad para tu hogar,41.61,3.7,228,2025-11-18T16:20:48.481354,2025-11-18T16:20:48.481355
MX1001796,750180683603,Lala Crema Ácida 200ml,Lala,Lácteos,Crema Ácida,200ml,23.58,28.91,18.4,MXN,True,75,https://cdn.grocery-store.mx/products/1001796.jpg,https://www.chedraui.com.mx/producto/1001796,HEB,Lala Crema Ácida 200ml - Producto de alta calidad para tu hogar,23.58,4.4,6,2025-11-18T16:20:48.481362,2025-11-18T16:20:48.481363
MX1001797,750122481712,Aurrera Papas a la Francesa 1kg,Aurrera,Congelados,Papas a la Francesa,1kg,71.12,71.12,0,MXN,True,0,https://cdn.grocery-store.mx/products/1001797.jpg,https://www.bodegaaurrera.com.mx/producto/1001797,Comercial Mexicana,Aurrera Papas a la Francesa 1kg - Producto de alta calidad para tu hogar,71.12,4.3,215,2025-11-18T16:20:48.481370,2025-11-18T16:20:48.481371
MX1001798,750254414498,Maseca Frijoles Bayos 580g,Maseca,Despensa,Frijoles Bayos,580g,26.48,26.48,0,MXN,True,89,https://cdn.grocery-store.mx/products/1001798.jpg,https://www.comercialmexicana.com.mx/producto/1001798,Bodega Aurrera,Maseca Frijoles Bayos 580g - Producto de alta calidad para tu hogar,26.48,3.8,181,2025-11-18T16:20:48.481382,2025-11-18T16:20:48.481382
MX1001799,750180564046,Suave Jabón de Tocador 3pk x 90g,Suave,Higiene Personal,Jabón de Tocador,3pk x 90g,44.18,44.18,0,MXN,True,3,https://cdn.grocery-store.mx/products/1001799.jpg,https://www.chedraui.com.mx/producto/1001799,Walmart,Suave Jabón de Tocador 3pk x 90g - Producto de alta calidad para tu hogar,44.18,4.8,302,2025-11-18T16:20:48.481389,2025-11-18T16:20:48.481390
MX1001800,750439507556,Totis Papas Fritas Naturales 45g,Totis,Botanas y Snacks,Papas Fritas Naturales,45g,15.08,15.08,0,MXN,False,377,https://cdn.grocery-store.mx/products/1001800.jpg,https://www.lacomer.com.mx/producto/1001800,La Comer,Totis Papas Fritas Naturales 45g - Producto de alta calidad para tu hogar,15.08,3.8,481,2025-11-18T16:20:48.481397,2025-11-18T16:20:48.481397
MX1001801,750941919986,Mundet Té Negro 1L,Mundet,Bebidas,Té Negro,1L,21.47,21.47,0,MXN,True,15,https://cdn.grocery-store.mx/products/1001801.jpg,https://www.lacomer.com.mx/producto/1001801,HEB,Mundet Té Negro 1L - Producto de alta calidad para tu hogar,21.47,3.6,329,2025-11-18T16:20:48.481404,2025-11-18T16:20:48.481405
MX1001802,750269855594,McCormick Helado 1L,McCormick,Congelados,Helado,1L,77.46,77.46,0,MXN,True,141,https://cdn.grocery-store.mx/products/1001802.jpg,https://www.soriana.com.mx/producto/1001802,Bodega Aurrera,McCormick Helado 1L - Producto de alta calidad para tu hogar,77.46,4.8,368,2025-11-18T16:20:48.481417,2025-11-18T16:20:48.481419
MX1001803,750491191871,Pinol Limpiador de Pisos 1L,Pinol,Limpieza,Limpiador de Pisos,1L,28.89,34.82,17.0,MXN,True,463,https://cdn.grocery-store.mx/products/1001803.jpg,https://www.chedraui.com.mx/producto/1001803,Bodega Aurrera,Pinol Limpiador de Pisos 1L - Producto de alta calidad para tu hogar,28.89,3.6,465,2025-11-18T16:20:48.481437,2025-11-18T16:20:48.481438
MX1001804,750488233972,Yakult Yogurt Bebible 240ml,Yakult,Lácteos,Yogurt Bebible,240ml,15.18,15.18,0,MXN,True,391,https://cdn.grocery-store.mx/products/1001804.jpg,https://www.chedraui.com.mx/producto/1001804,Walmart,Yakult Yogurt Bebible 240ml - Producto de alta calidad para tu hogar,15.18,4.1,478,2025-11-18T16:20:48.481461,2025-11-18T16:20:48.481463
MX1001805,750491555047,Takis Chocolate 40g,Takis,Botanas y Snacks,Chocolate,40g,17.38,17.38,0,MXN,True,35,https://cdn.grocery-store.mx/products/1001805.jpg,https://www.walmart.com.mx/producto/1001805,Soriana,Takis Chocolate 40g - Producto de alta calidad para tu hogar,17.38,3.9,403,2025-11-18T16:20:48.481474,2025-11-18T16:20:48.481474
MX1001806,750883510969,Bimbo Roles de Canela 230g,Bimbo,Panadería,Roles de Canela,230g,36.64,36.64,0,MXN,True,0,https://cdn.grocery-store.mx/products/1001806.jpg,https://www.soriana.com.mx/producto/1001806,La Comer,Bimbo Roles de Canela 230g - Producto de alta calidad para tu hogar,36.64,4.7,349,2025-11-18T16:20:48.481483,2025-11-18T16:20:48.481484
MX1001807,750939581695,Yakult Mantequilla 90g,Yakult,Lácteos,Mantequilla,90g,29.68,29.68,0,MXN,True,196,https://cdn.grocery-store.mx/products/1001807.jpg,https://www.chedraui.com.mx/producto/1001807,Walmart,Yakult Mantequilla 90g - Producto de alta calidad para tu hogar,29.68,4.7,358,2025-11-18T16:20:48.481491,2025-11-18T16:20:48.481492
MX1001808,750710335585,Cloralex Jabón para Ropa en Barra 450g,Cloralex,Limpieza,Jabón para Ropa en Barra,450g,33.74,33.74,0,MXN,True,169,https://cdn.grocery-store.mx/products/1001808.jpg,https://www.walmart.com.mx/producto/1001808,HEB,Cloralex Jabón para Ropa en Barra 450g - Producto de alta calidad para tu hogar,33.74,4.5,370,2025-11-18T16:20:48.481500,2025-11-18T16:20:48.481501
